2003-08-17,8.35485,8.45052,8.09152,8.40269,258305
2003-08-24,8.90543,9.45601,8.80977,9.28859,1023839
2003-08-31,9.28859,11.53875,9.0011,9.36035,2731767
2003-09-07,9.79134,10.24601,8.80977,8.90543,2089983
2003-09-14,9.09677,9.40818,8.90543,9.14485,518560
2003-09-21,9.14485,9.14485,8.80977,9.0011,320481
2003-09-28,9.0011,9.0011,8.35485,8.45052,166641
2003-10-05,8.54643,8.59427,7.94778,8.45052,147970
2003-10-12,8.49836,9.0011,8.30702,8.6421,508684
2003-10-19,8.68994,8.76193,8.09152,8.09152,228447
2003-10-26,8.21135,8.25919,7.49311,7.66077,166615
2003-11-02,7.49311,7.80427,7.34936,7.58878,87005
2003-11-09,7.58878,7.70861,7.25369,7.39744,86887
2003-11-16,7.39744,7.49311,7.25369,7.30153,65216
2003-11-23,7.20586,7.20586,6.15229,6.43978,225542
2003-11-30,6.51153,8.68994,6.20012,7.49311,1227774
2003-12-07,7.58878,8.45052,7.58878,8.09152,710820
2003-12-14,8.21135,8.49836,8.09152,8.21135,414006
2003-12-21,8.21135,8.35485,7.70861,7.85211,256142
2003-12-28,7.89994,8.21135,7.89994,8.04369,104639
2004-01-04,8.09152,8.13936,7.85211,7.99585,73573
2004-01-11,8.13936,8.95327,7.99585,8.21135,641682
2004-01-18,8.25919,10.65308,8.13936,10.19817,1962633
2004-01-25,10.4615,11.395,9.91092,10.98817,957540
2004-02-01,10.98817,10.98817,8.8576,9.40818,757513
2004-02-08,9.59976,9.79134,9.24076,9.40818,403706
2004-02-15,9.64759,10.50958,9.45601,9.69543,1089563
2004-02-22,9.64759,10.29409,9.45601,10.29409,791588
2004-02-29,10.38975,11.20366,10.00684,10.94033,1486334
2004-03-07,11.20366,11.395,10.55742,11.05992,1326260
2004-03-14,11.108,12.16108,11.108,11.89775,1457705
2004-03-21,11.94558,12.90348,11.34717,11.75424,1093634
2004-03-28,11.65858,11.84991,11.29933,11.49091,400491
2004-04-04,11.49091,11.89775,11.44284,11.75424,229858
2004-04-11,11.84991,12.35266,11.84991,12.04174,290879
2004-04-18,12.08957,13.14265,12.08957,13.04698,707898
2004-04-25,13.23856,13.74107,12.64015,12.75949,700242
2004-05-02,12.71166,13.40623,11.89775,12.4964,351844
2004-05-09,12.64015,12.90348,11.20366,11.20366,312994
2004-05-16,10.50958,10.65308,9.91092,10.24601,451333
2004-05-23,10.19817,11.108,10.00684,10.79659,273699
2004-05-30,10.98817,10.98817,10.29409,10.60525,132305
2004-06-06,10.65308,11.108,10.55742,10.74875,155273
2004-06-13,11.108,11.44284,10.50958,10.74875,308195
2004-06-20,10.55742,10.70092,9.36035,9.64759,225040
2004-06-27,9.91092,10.4615,9.64759,10.15034,159199
2004-07-04,10.34192,10.65308,9.69543,9.83917,119672
2004-07-11,9.69543,10.10251,9.69543,9.91092,47376
2004-07-18,9.95876,9.95876,8.80977,9.19293,155672
2004-07-25,9.14485,9.59976,9.0011,9.28859,94973
2004-08-01,9.36035,9.50385,9.04894,9.09677,77834
2004-08-08,9.09677,9.91092,9.04894,9.50385,167757
2004-08-15,9.36035,9.45601,9.19293,9.40818,124863
2004-08-22,9.50385,9.69543,9.14485,9.28859,87149
2004-08-29,9.28859,10.29409,9.28859,10.29409,219406
2004-09-05,10.65308,11.15583,10.55742,10.65308,391913
2004-09-12,10.84442,10.98817,10.55742,10.65308,157344
2004-09-19,10.74875,10.84442,10.4615,10.4615,110215
2004-09-26,10.50958,10.70092,10.29409,10.55742,104985
2004-10-03,10.4615,10.60525,10.29409,10.4615,94148
2004-10-10,10.55742,10.60525,9.28859,9.50385,199068
2004-10-17,9.28859,9.59976,9.14485,9.55168,157623
2004-10-24,9.55168,9.55168,8.80977,8.95327,169953
2004-10-31,8.8576,9.69543,8.59427,9.69543,205394
2004-11-07,9.69543,9.83917,9.28859,9.40818,93303
2004-11-14,9.79134,9.79134,9.55168,9.64759,90915
2004-11-21,9.79134,9.79134,9.14485,9.24076,105417
2004-11-28,9.24076,9.28859,8.80977,9.19293,109776
2004-12-05,9.14485,9.74351,9.0011,9.59976,207183
2004-12-12,9.69543,9.79134,9.28859,9.28859,143576
2004-12-19,9.28859,9.50385,9.14485,9.45601,199126
2004-12-26,9.50385,9.69543,9.14485,9.19293,276027
2005-01-02,9.24076,9.36035,8.90543,9.09677,188504
2005-01-09,9.28859,9.28859,8.95327,9.09677,94098
2005-01-16,9.14485,9.24076,8.80977,8.90543,140312
2005-01-23,9.0011,9.0011,8.09152,8.13936,161097
2005-01-30,8.09152,8.68994,7.49311,8.59427,405657
2005-02-06,8.54643,8.6421,8.21135,8.40269,105032
2005-02-13,8.35485,8.40269,8.21135,8.25919,108860
2005-02-20,8.30702,9.04894,8.21135,8.76193,468488
2005-02-27,8.6421,9.09677,8.54643,8.8576,216530
2005-03-06,8.8576,8.8576,8.45052,8.59427,101402
2005-03-13,8.59427,8.59427,8.30702,8.30702,80985
2005-03-20,8.40269,8.40269,7.85211,7.94778,82535
2005-03-27,7.94778,8.25919,7.75644,8.21135,65119
2005-04-03,8.21135,8.40269,8.21135,8.35485,38049
2005-04-10,8.35485,8.35485,7.89994,8.04369,68952
2005-04-17,8.04369,8.21135,7.85211,7.94778,45001
2005-04-24,7.80427,7.80427,7.39744,7.54094,90104
2005-05-01,7.70861,7.70861,6.99036,7.30153,87869
2005-05-08,7.34936,7.54094,7.0382,7.10995,72718
2005-05-15,6.99036,7.10995,6.6072,6.99036,117855
2005-05-22,6.89469,7.10995,6.6072,6.94253,118693
2005-05-29,6.99036,7.39744,6.84686,7.34936,89846
2005-06-05,7.34936,7.34936,6.99036,7.0382,63239
2005-06-12,7.10995,7.58878,7.0382,7.34936,178241
2005-06-19,7.44527,7.49311,7.10995,7.15778,140378
2005-06-26,7.10995,7.30153,6.99036,7.25369,75875
2005-07-03,7.15778,8.04369,7.0382,7.99585,987538
2005-07-10,8.09152,8.30702,7.49311,7.89994,709416
2005-07-17,7.99585,8.13936,7.70861,7.80427,195304
2005-07-24,7.70861,7.89994,7.58878,7.66077,66111
2005-07-31,7.66077,7.94778,7.49311,7.80427,155553
2005-08-07,7.66077,7.70861,6.84686,6.99036,366186
2005-08-14,6.94253,6.94253,6.6072,6.65504,261578
2005-08-21,6.6072,6.65504,6.20012,6.65504,184484
2005-08-28,6.70287,7.10995,6.55937,6.94253,213529
2005-09-04,6.89469,6.99036,6.7507,6.79903,140381
2005-09-11,6.70287,6.89469,6.51153,6.65504,55419
2005-09-18,6.6072,6.65504,6.34387,6.51153,58274
2005-09-25,6.51153,6.70287,6.39195,6.43978,121663
2005-10-02,6.51153,6.89469,6.43978,6.6072,162488
2005-10-09,6.79903,7.58878,6.55937,7.15778,743581
2005-10-16,7.15778,7.58878,6.94253,7.15778,331874
2005-10-23,7.39744,7.58878,7.15778,7.20586,224308
2005-10-30,7.20586,7.66077,7.10995,7.25369,182973
2005-11-06,7.20586,7.44527,6.99036,7.34936,100247
2005-11-13,7.25369,7.30153,6.79903,6.84686,126308
2005-11-20,6.79903,6.84686,6.34387,6.79903,163722
2005-11-27,6.89469,6.89469,6.65504,6.7507,206722
2005-12-04,6.79903,6.84686,6.55937,6.7507,134840
2005-12-11,6.7507,6.7507,6.51153,6.65504,162239
2005-12-18,6.70287,6.89469,6.6072,6.70287,149538
2005-12-25,6.7507,7.15778,6.65504,6.94253,391611
2006-01-01,6.84686,6.94253,6.6072,6.65504,229160
2006-01-08,6.65504,7.75644,6.6072,7.66077,665629
2006-01-15,7.66077,8.35485,7.39744,8.09152,930130
2006-01-22,7.99585,8.68994,7.70861,7.85211,780407
2006-01-29,7.75644,8.13936,7.58878,7.70861,387230
2006-02-05,7.66077,8.30702,7.30153,7.99585,779178
2006-02-12,8.09152,8.8576,7.75644,8.49836,1027070
2006-02-19,8.35485,8.80977,7.89994,7.99585,596960
2006-02-26,8.21135,8.21135,7.89994,7.99585,185123
2006-03-05,7.99585,8.09152,7.10995,7.39744,219573
2006-03-12,7.39744,7.54094,6.89469,7.15778,170418
2006-03-19,7.10995,7.34936,6.84686,7.34936,188879
2006-03-26,7.34936,7.80427,7.25369,7.49311,246642
2006-04-02,7.49311,7.70861,7.30153,7.66077,207826
2006-04-09,7.80427,7.89994,7.49311,7.58878,298446
2006-04-16,7.58878,7.75644,7.30153,7.39744,163759
2006-04-23,7.30153,8.35485,7.0382,8.13936,564717
2006-04-30,8.04369,8.30702,7.58878,7.66077,325514
2006-05-07,8.35485,10.24601,8.21135,9.59976,1455965
2006-05-14,9.79134,9.79134,8.68994,9.24076,629574
2006-05-21,9.24076,9.79134,8.8576,9.04894,445972
2006-05-28,9.09677,9.09677,6.6072,7.75644,450543
2006-06-04,7.75644,8.35485,7.10995,8.35485,871462
2006-06-11,8.40269,8.95327,7.58878,7.66077,555137
2006-06-18,7.54094,7.80427,5.79329,7.15778,425449
2006-06-25,7.30153,7.34936,6.65504,6.84686,134153
2006-07-02,6.99036,7.15778,6.7507,7.10995,106644
2006-07-09,7.15778,7.85211,6.99036,7.70861,214068
2006-07-16,7.54094,7.70861,6.6072,7.0382,561482
2006-07-23,7.0382,7.0382,5.96095,6.29604,813966
2006-07-30,6.34387,6.34387,5.84112,5.96095,435911
2006-08-06,5.88896,6.10446,5.74546,5.84112,283125
2006-08-13,5.88896,5.96095,4.90763,5.24271,611684
2006-08-20,5.19488,5.19488,5.0033,5.14704,153497
2006-08-27,5.19488,5.50604,5.09921,5.29054,166351
2006-09-03,5.24271,5.29054,5.0033,5.14704,85487
2006-10-29,4.81196,6.34387,4.81196,5.91312,1977871
